央视频道,#genre#
金鹰卡通,http://60.223.72.234:8003/rtp/226.0.2.172:9288
中国天气,http://60.223.72.234:8003/rtp/226.0.2.103:8736
CHC动作电影,http://171.83.96.76:8004/rtp/239.69.1.242:11094
CHC家庭影院,http://171.83.96.76:8004/rtp/239.69.1.243:11100
CHC影迷电影,http://171.83.96.76:8004/rtp/239.69.1.241:11088
凤凰卫视中文台,http://171.83.96.76:8004/rtp/239.69.2.20:11274
凤凰卫视资讯台,http://171.83.96.76:8004/rtp/239.69.2.19:11268
金鹰纪实,http://171.83.96.76:8004/rtp/239.69.1.109:10292
快乐垂钓,http://171.83.96.76:8004/rtp/239.69.1.142:10488
茶频道,http://171.83.96.76:8004/rtp/239.69.1.144:10500
先锋乒羽,http://171.83.96.76:8004/rtp/239.69.1.143:10494
汽摩,http://171.83.96.76:8004/rtp/239.69.1.84:10144
梨园频道,http://171.83.96.76:8004/rtp/239.69.1.33:9838
文物宝库,http://171.83.96.76:8004/rtp/239.69.1.46:9916
武术世界,http://171.83.96.76:8004/rtp/239.69.1.47:9922
乐游,http://171.83.96.76:8004/rtp/239.69.2.12:11226
生活时尚,http://171.83.96.76:8004/rtp/239.69.2.11:11220
都市剧场,http://171.83.96.76:8004/rtp/239.69.2.4:11178
欢笑剧场,http://171.83.96.76:8004/rtp/239.69.2.5:11184
游戏风云,http://171.83.96.76:8004/rtp/239.69.2.8:11202
金色学堂,http://171.83.96.76:8004/rtp/239.69.2.13:11232
动漫秀场,http://171.83.96.76:8004/rtp/239.69.2.6:11190
新动漫,http://171.83.96.76:8004/rtp/239.69.1.187:10764
卡酷少儿,http://171.83.96.76:8004/rtp/239.254.96.188:9208
卡酷少儿,http://171.83.96.76:8004/rtp/239.69.1.193:10800
金鹰卡通,http://171.83.96.76:8004/rtp/239.69.1.248:11130
金鹰卡通,http://171.83.96.76:8004/rtp/239.254.96.189:9214
中国交通,http://171.83.96.76:8004/rtp/239.69.2.3:11172
CHC动作电影,http://112.254.55.106:22222/rtp/239.253.254.153:8000
CHC家庭影院,http://112.254.55.106:22222/rtp/239.253.254.152:8000
CHC影迷电影,http://112.254.55.106:22222/rtp/239.253.254.154:8000
金鹰纪实,http://112.254.55.106:22222/rtp/239.253.254.103:8000
魅力足球,http://112.254.55.106:22222/rtp/239.253.254.100:8000
茶频道,http://112.254.55.106:22222/rtp/239.253.254.143:8000
梨园频道,http://112.254.55.106:22222/rtp/239.253.254.139:8000
文物宝库,http://112.254.55.106:22222/rtp/239.253.254.141:8000
武术世界,http://112.254.55.106:22222/rtp/239.253.254.140:8000
生活时尚,http://112.254.55.106:22222/rtp/239.253.254.99:8000
都市剧场,http://112.254.55.106:22222/rtp/239.253.254.98:8000
游戏风云,http://112.254.55.106:22222/rtp/239.253.254.95:8000
金色学堂,http://112.254.55.106:22222/rtp/239.253.254.101:8000
动漫秀场,http://112.254.55.106:22222/rtp/239.253.254.115:8000
卡酷少儿,http://112.254.55.106:22222/rtp/239.253.254.66:8000
金鹰卡通,http://112.254.55.106:22222/rtp/239.253.254.117:8000
中国交通,http://112.254.55.106:22222/rtp/239.253.254.177:8000
CHC动作电影,http://171.83.96.76:8001/rtp/239.69.1.242:11094
CHC家庭影院,http://171.83.96.76:8001/rtp/239.69.1.243:11100
CHC影迷电影,http://171.83.96.76:8001/rtp/239.69.1.241:11088
凤凰卫视中文台,http://171.83.96.76:8001/rtp/239.69.2.20:11274
凤凰卫视资讯台,http://171.83.96.76:8001/rtp/239.69.2.19:11268
金鹰纪实,http://171.83.96.76:8001/rtp/239.69.1.109:10292
快乐垂钓,http://171.83.96.76:8001/rtp/239.69.1.142:10488
茶频道,http://171.83.96.76:8001/rtp/239.69.1.144:10500
先锋乒羽,http://171.83.96.76:8001/rtp/239.69.1.143:10494
汽摩,http://171.83.96.76:8001/rtp/239.69.1.84:10144
梨园频道,http://171.83.96.76:8001/rtp/239.69.1.33:9838
文物宝库,http://171.83.96.76:8001/rtp/239.69.1.46:9916
武术世界,http://171.83.96.76:8001/rtp/239.69.1.47:9922
乐游,http://171.83.96.76:8001/rtp/239.69.2.12:11226
生活时尚,http://171.83.96.76:8001/rtp/239.69.2.11:11220
都市剧场,http://171.83.96.76:8001/rtp/239.69.2.4:11178
欢笑剧场,http://171.83.96.76:8001/rtp/239.69.2.5:11184
游戏风云,http://171.83.96.76:8001/rtp/239.69.2.8:11202
金色学堂,http://171.83.96.76:8001/rtp/239.69.2.13:11232
动漫秀场,http://171.83.96.76:8001/rtp/239.69.2.6:11190
新动漫,http://171.83.96.76:8001/rtp/239.69.1.187:10764
卡酷少儿,http://171.83.96.76:8001/rtp/239.254.96.188:9208
卡酷少儿,http://171.83.96.76:8001/rtp/239.69.1.193:10800
金鹰卡通,http://171.83.96.76:8001/rtp/239.69.1.248:11130
金鹰卡通,http://171.83.96.76:8001/rtp/239.254.96.189:9214
中国交通,http://171.83.96.76:8001/rtp/239.69.2.3:11172
淘电影,http://115.171.216.84:4000/rtp/225.1.8.38:8002
淘精彩,http://115.171.216.84:4000/rtp/225.1.8.33:8002
淘剧场,http://115.171.216.84:4000/rtp/225.1.8.37:8002
淘4K,http://115.171.216.84:4000/rtp/225.1.8.211:8002
淘娱乐,http://115.171.216.84:4000/rtp/225.1.8.61:8002
淘BABY,http://115.171.216.84:4000/rtp/225.1.8.36:8002
纪实人文,http://115.171.216.84:4000/rtp/225.1.8.53:8060
金鹰纪实,http://115.171.216.84:4000/rtp/225.1.8.31:8156
快乐垂钓,http://115.171.216.84:4000/rtp/225.1.8.71:8002
茶频道,http://115.171.216.84:4000/rtp/225.1.8.72:8002
卡酷少儿,http://115.171.216.84:4000/rtp/225.1.8.35:8000
金鹰卡通,http://115.171.216.84:4000/rtp/225.1.8.163:9252
嘉佳卡通,http://115.171.216.84:4000/rtp/225.1.8.170:9268
华数星影,http://115.171.216.84:4000/rtp/225.1.8.254:4120
华数动作影院,http://115.171.216.84:4000/rtp/225.1.8.252:4120
华数喜剧影院,http://115.171.216.84:4000/rtp/225.1.8.251:4120
华数家庭影院,http://115.171.216.84:4000/rtp/225.1.8.253:4120
华数经典电影,http://115.171.216.84:4000/rtp/225.1.8.203:9024
华数热播剧场,http://115.171.216.84:4000/rtp/225.1.8.202:9020
华数军旅剧场,http://115.171.216.84:4000/rtp/225.1.8.228:4120
华数城市剧场,http://115.171.216.84:4000/rtp/225.1.8.227:4120
华数古装剧场,http://115.171.216.84:4000/rtp/225.1.8.229:4120
华数魅力时尚,http://115.171.216.84:4000/rtp/225.1.8.204:9012
华数少儿动画,http://115.171.216.84:4000/rtp/225.1.8.207:9000
华数动画,http://115.171.216.84:4000/rtp/225.1.8.240:4120
淘电影,http://221.222.79.96:9999/rtp/239.3.1.250:8001
淘剧场,http://221.222.79.96:9999/rtp/239.3.1.95:8001
淘娱乐,http://221.222.79.96:9999/rtp/239.3.1.100:8001
金鹰纪实,http://221.222.79.96:9999/rtp/239.3.1.58:8156
纪实科教,http://221.222.79.96:9999/rtp/239.3.1.115:8000
睛彩青少,http://221.222.79.96:9999/rtp/239.3.1.127:8001
睛彩竞技,http://221.222.79.96:9999/rtp/239.3.1.125:8001
睛彩篮球,http://221.222.79.96:9999/rtp/239.3.1.126:8001
睛彩广场舞,http://221.222.79.96:9999/rtp/239.3.1.128:8001
快乐垂钓,http://221.222.79.96:9999/rtp/239.3.1.164:8001
茶频道,http://221.222.79.96:9999/rtp/239.3.1.165:8001
卡酷少儿,http://221.222.79.96:9999/rtp/239.3.1.189:8000
金鹰卡通,http://221.222.79.96:9999/rtp/239.3.1.51:9252
嘉佳卡通,http://221.222.79.96:9999/rtp/239.3.1.147:9268
中国交通,http://221.222.79.96:9999/rtp/239.3.1.188:8001
金鹰卡通,http://123.112.240.132:5555/rtp/239.3.1.51:9252$北京联通
快乐垂钓,http://123.112.240.132:5555/rtp/239.3.1.164:8001$北京联通
茶频道,http://123.112.240.132:5555/rtp/239.3.1.165:8001$北京联通
睛彩竞技,http://123.112.240.132:5555/rtp/239.3.1.125:8001$北京联通
睛彩篮球,http://123.112.240.132:5555/rtp/239.3.1.126:8001$北京联通
睛彩青少年,http://123.112.240.132:5555/rtp/239.3.1.127:8001$北京联通
睛彩广场舞,http://123.112.240.132:5555/rtp/239.3.1.128:8001$北京联通
北京纪实科教,http://123.112.240.132:5555/rtp/239.3.1.115:8000$北京联通
嘉佳卡通,http://123.112.240.132:5555/rtp/239.3.1.147:9268$北京联通
中国交通,http://123.112.240.132:5555/rtp/239.3.1.188:8001$北京联通
财富天下,http://123.112.240.132:5555/rtp/239.3.1.53:9136$北京联通
军事,http://123.112.240.132:5555/rtp/239.3.1.76:4120$北京联通
解密,http://123.112.240.132:5555/rtp/239.3.1.75:4120$北京联通
地理,http://123.112.240.132:5555/rtp/239.3.1.71:4120$北京联通
足球,http://123.112.240.132:5555/rtp/239.3.1.89:4120$北京联通
戏曲,http://123.112.240.132:5555/rtp/239.3.1.78:4120$北京联通
爱上4K,http://123.112.240.132:5555/rtp/239.3.1.236:2000$北京联通
IPTV收视指南,http://123.112.240.132:5555/rtp/239.3.1.193:8012$北京联通
IPTV经典电影,http://123.112.240.132:5555/rtp/239.3.1.195:9024$北京联通
IPTV热播剧场,http://123.112.240.132:5555/rtp/239.3.1.194:9020$北京联通
IPTV魅力时尚,http://123.112.240.132:5555/rtp/239.3.1.196:9012$北京联通
IPTV少儿动画,http://123.112.240.132:5555/rtp/239.3.1.199:9000$北京联通
金鹰卡通,http://111.167.17.186:5002/rtp/225.1.2.236:5002$天津联通
快乐垂钓,http://111.167.17.186:5002/rtp/225.1.2.18:5002$天津联通
茶频道,http://111.167.17.186:5002/rtp/225.1.2.19:5002$天津联通
中国天气,http://111.167.17.186:5002/rtp/225.1.2.120:5002$天津联通
北京纪实科教,http://111.167.17.186:5002/rtp/225.1.2.30:5002$天津联通
卡酷少儿,http://111.167.17.186:5002/rtp/225.1.1.58:5002$天津联通
动漫秀场,http://111.167.17.186:5002/rtp/225.1.1.134:5002$天津联通
新动漫,http://111.167.17.186:5002/rtp/225.1.1.216:5002$天津联通
优优宝贝,http://111.167.17.186:5002/rtp/225.1.2.203:5002$天津联通
金色学堂,http://111.167.17.186:5002/rtp/225.1.1.236:5002$天津联通
乐游,http://111.167.17.186:5002/rtp/225.1.1.145:5002$天津联通
游戏风云,http://111.167.17.186:5002/rtp/225.1.1.135:5002$天津联通
都市剧场,http://111.167.17.186:5002/rtp/225.1.1.146:5002$天津联通
法治天地,http://111.167.17.186:5002/rtp/225.1.1.237:5002$天津联通
梨园频道,http://111.167.17.186:5002/rtp/225.1.2.104:5002$天津联通
武术世界,http://111.167.17.186:5002/rtp/225.1.2.129:5002$天津联通
文物宝库,http://111.167.17.186:5002/rtp/225.1.2.105:5002$天津联通
生活时尚,http://111.167.17.186:5002/rtp/225.1.1.143:5002$天津联通
中国交通,http://111.167.17.186:5002/rtp/225.1.2.57:5002$天津联通
先锋乒羽,http://111.167.17.186:5002/rtp/225.1.1.219:5002$天津联通
四海钓鱼,http://111.167.17.186:5002/rtp/225.1.2.117:5002$天津联通
中华特产,http://111.167.17.186:5002/rtp/225.1.2.248:5002$天津联通
环球旅游,http://111.167.17.186:5002/rtp/225.1.1.156:5002$天津联通
东方财经,http://111.167.17.186:5002/rtp/225.1.1.247:5002$天津联通
书画频道,http://111.167.17.186:5002/rtp/225.1.2.22:5002$天津联通
生态环境,http://111.167.17.186:5002/rtp/225.1.2.201:5002$天津联通
财富天下,http://111.167.17.186:5002/rtp/225.1.1.137:5002$天津联通
中国天气,http://111.167.17.186:5002/rtp/225.1.2.120:5002$天津联通
陶瓷,http://111.167.17.186:5002/rtp/225.1.2.189:5002$天津联通
环球奇观,http://111.167.17.186:5002/rtp/225.1.1.197:5002$天津联通
金鹰卡通,http://119.98.123.127:8888/rtp/239.69.1.248:11130$湖北电信
金鹰卡通,http://119.98.123.127:8888/rtp/239.254.96.189:9214$湖北电信
快乐垂钓,http://119.98.123.127:8888/rtp/239.69.1.142:10488$湖北电信
茶频道,http://119.98.123.127:8888/rtp/239.69.1.144:10500$湖北电信
卡酷少儿,http://119.98.123.127:8888/rtp/239.69.1.193:10800$湖北电信
卡酷少儿,http://119.98.123.127:8888/rtp/239.254.96.188:9208$湖北电信
动漫秀场,http://119.98.123.127:8888/rtp/239.69.2.6:11190$湖北电信
新动漫,http://119.98.123.127:8888/rtp/239.69.1.187:10764$湖北电信
金色学堂,http://119.98.123.127:8888/rtp/239.69.2.13:11232$湖北电信
乐游,http://119.98.123.127:8888/rtp/239.69.2.12:11226$湖北电信
游戏风云,http://119.98.123.127:8888/rtp/239.69.2.8:11202$湖北电信
都市剧场,http://119.98.123.127:8888/rtp/239.69.2.4:11178$湖北电信
法治天地,http://119.98.123.127:8888/rtp/239.69.2.10:11214$湖北电信
梨园频道,http://119.98.123.127:8888/rtp/239.69.1.33:9838$湖北电信
武术世界,http://119.98.123.127:8888/rtp/239.69.1.47:9922$湖北电信
文物宝库,http://119.98.123.127:8888/rtp/239.69.1.46:9916$湖北电信
生活时尚,http://119.98.123.127:8888/rtp/239.69.2.11:11220$湖北电信
中国交通,http://119.98.123.127:8888/rtp/239.69.2.3:11172$湖北电信
魅力足球,http://119.98.123.127:8888/rtp/239.69.2.7:11196$湖北电信
先锋乒羽,http://119.98.123.127:8888/rtp/239.69.1.143:10494$湖北电信
四海钓鱼,http://119.98.123.127:8888/rtp/239.69.1.244:11106$湖北电信
中华特产,http://119.98.123.127:8888/rtp/239.69.2.18:11262$湖北电信
环球旅游,http://119.98.123.127:8888/rtp/239.254.96.192:9232$湖北电信
东方财经,http://119.98.123.127:8888/rtp/239.69.2.9:11208$湖北电信
书画频道,http://119.98.123.127:8888/rtp/239.69.1.189:10776$湖北电信
财富天下,http://119.98.123.127:8888/rtp/239.254.96.210:9340$湖北电信
国学频道,http://119.98.123.127:8888/rtp/239.254.96.194:9244$湖北电信
金鹰卡通,http://144.0.57.58:7005/rtp/239.21.2.121:5002$山东电信
快乐垂钓,http://144.0.57.58:7005/rtp/239.21.2.97:5002$山东电信
茶频道,http://144.0.57.58:7005/rtp/239.21.2.110:5002$山东电信
求索纪录,http://144.0.57.58:7005/rtp/239.21.2.159:5002$山东电信
北京纪实科教,http://144.0.57.58:7005/rtp/239.21.1.172:5002$山东电信
重温经典电影,http://144.0.57.58:7005/rtp/239.21.2.77:5002$山东电信
少儿动画,http://144.0.57.58:7005/rtp/239.21.1.125:5002$山东电信
卡酷少儿,http://144.0.57.58:7005/rtp/239.21.2.120:5002$山东电信
动漫秀场,http://144.0.57.58:7005/rtp/239.21.2.92:5002$山东电信
嘉佳卡通,http://144.0.57.58:7005/rtp/239.21.2.5:5002$山东电信
优漫卡通,http://144.0.57.58:7005/rtp/239.21.1.50:5002$山东电信
哈哈炫动,http://144.0.57.58:7005/rtp/239.21.1.51:5002$山东电信
新动漫,http://144.0.57.58:7005/rtp/239.21.2.93:5002$山东电信
优优宝贝,http://144.0.57.58:7005/rtp/239.21.2.94:5002$山东电信
金色学堂,http://144.0.57.58:7005/rtp/239.21.2.102:5002$山东电信
乐游,http://144.0.57.58:7005/rtp/239.21.2.104:5002$山东电信
游戏风云,http://144.0.57.58:7005/rtp/239.21.2.107:5002$山东电信
都市剧场,http://144.0.57.58:7005/rtp/239.21.2.90:5002$山东电信
法治天地,http://144.0.57.58:7005/rtp/239.21.2.105:5002$山东电信
梨园频道,http://144.0.57.58:7005/rtp/239.21.2.101:5002$山东电信
武术世界,http://144.0.57.58:7005/rtp/239.21.2.96:5002$山东电信
文物宝库,http://144.0.57.58:7005/rtp/239.21.2.109:5002$山东电信
精彩影视,http://144.0.57.58:7005/rtp/239.21.2.91:5002$山东电信
生活时尚,http://144.0.57.58:7005/rtp/239.21.2.103:5002$山东电信
中国交通,http://144.0.57.58:7005/rtp/239.21.1.115:5002$山东电信
汽摩频道,http://144.0.57.58:7005/rtp/239.21.2.142:5002$山东电信
魅力足球,http://144.0.57.58:7005/rtp/239.21.2.95:5002$山东电信
先锋乒羽,http://144.0.57.58:7005/rtp/239.21.2.98:5002$山东电信
四海钓鱼,http://144.0.57.58:7005/rtp/239.21.2.99:5002$山东电信
中华特产,http://144.0.57.58:7005/rtp/239.21.2.118:5002$山东电信
环球旅游,http://144.0.57.58:7005/rtp/239.21.2.115:5002$山东电信
东方财经,http://144.0.57.58:7005/rtp/239.21.2.108:5002$山东电信
书画频道,http://144.0.57.58:7005/rtp/239.21.2.111:5002$山东电信
生态环境,http://144.0.57.58:7005/rtp/239.21.2.160:5002$山东电信
家庭理财,http://144.0.57.58:7005/rtp/239.21.2.112:5002$山东电信
财富天下,http://144.0.57.58:7005/rtp/239.21.1.127:5002$山东电信
车迷频道,http://144.0.57.58:7005/rtp/239.21.2.116:5002$山东电信
海洋频道,http://144.0.57.58:7005/rtp/239.21.2.119:5002$山东电信

4K频道,#genre#
东方卫视4K,http://171.83.96.76:8004/rtp/239.69.2.37:11376
北京卫视4K,http://171.83.96.76:8004/rtp/239.69.2.22:11286
江苏卫视4K,http://171.83.96.76:8004/rtp/239.69.2.36:11370
江苏卫视4K,http://171.83.96.76:8004/rtp/239.69.1.24:9784
浙江卫视4K,http://171.83.96.76:8004/rtp/239.69.1.25:9790
浙江卫视4K,http://171.83.96.76:8004/rtp/239.69.2.35:11364
湖南卫视4K,http://171.83.96.76:8004/rtp/239.69.2.34:11358
湖南卫视4K,http://171.83.96.76:8004/rtp/239.69.1.13:9718
湖南卫视4K,http://171.83.96.76:8004/rtp/239.69.1.27:9802
深圳卫视4K,http://171.83.96.76:8004/rtp/239.69.2.28:11322
四川卫视4K,http://171.83.96.76:8004/rtp/239.69.2.39:11388
四川卫视4K,http://171.83.96.76:8004/rtp/239.69.1.28:9808
山东卫视4K,http://171.83.96.76:8004/rtp/239.69.1.26:9796
山东卫视4K,http://171.83.96.76:8004/rtp/239.69.2.38:11382
广东卫视4K,http://171.83.96.76:8004/rtp/239.69.2.27:11316
东方卫视4K,http://221.222.79.96:9999/rtp/239.3.1.119:3006
北京卫视4K,http://221.222.79.96:9999/rtp/239.3.1.118:8001
江苏卫视4K,http://221.222.79.96:9999/rtp/239.3.1.113:3003
浙江卫视4K,http://221.222.79.96:9999/rtp/239.3.1.114:3004
湖南卫视4K,http://221.222.79.96:9999/rtp/239.3.1.112:3002
深圳卫视4K,http://221.222.79.96:9999/rtp/239.3.1.202:2000
四川卫视4K,http://221.222.79.96:9999/rtp/239.3.1.131:3001
山东卫视4K,http://221.222.79.96:9999/rtp/239.3.1.144:3005
广东卫视4K,http://221.222.79.96:9999/rtp/239.3.1.203:2000
东方卫视4K,http://171.83.96.76:8001/rtp/239.69.2.37:11376
北京卫视4K,http://171.83.96.76:8001/rtp/239.69.2.22:11286
江苏卫视4K,http://171.83.96.76:8001/rtp/239.69.2.36:11370
江苏卫视4K,http://171.83.96.76:8001/rtp/239.69.1.24:9784
浙江卫视4K,http://171.83.96.76:8001/rtp/239.69.2.35:11364
浙江卫视4K,http://171.83.96.76:8001/rtp/239.69.1.25:9790
湖南卫视4K,http://171.83.96.76:8001/rtp/239.69.2.34:11358
湖南卫视4K,http://171.83.96.76:8001/rtp/239.69.1.27:9802
湖南卫视4K,http://171.83.96.76:8001/rtp/239.69.1.13:9718
深圳卫视4K,http://171.83.96.76:8001/rtp/239.69.2.28:11322
四川卫视4K,http://171.83.96.76:8001/rtp/239.69.1.28:9808
四川卫视4K,http://171.83.96.76:8001/rtp/239.69.2.39:11388
山东卫视4K,http://171.83.96.76:8001/rtp/239.69.1.26:9796
山东卫视4K,http://171.83.96.76:8001/rtp/239.69.2.38:11382
广东卫视4K,http://171.83.96.76:8001/rtp/239.69.2.27:11316

湖北,#genre#
湖北公共新闻,http://171.83.96.76:8004/rtp/239.254.96.179:9154
湖北公共新闻,http://171.83.96.76:8004/rtp/239.69.1.40:9880
湖北经视频道,http://171.83.96.76:8004/rtp/239.254.96.178:9148
湖北经视频道,http://171.83.96.76:8004/rtp/239.69.1.41:9886
湖北综合频道,http://171.83.96.76:8004/rtp/239.254.96.177:9142
湖北综合频道,http://171.83.96.76:8004/rtp/239.254.96.228:9448
湖北综合频道,http://171.83.96.76:8004/rtp/239.69.1.42:9892
湖北垄上频道,http://171.83.96.76:8004/rtp/239.69.1.43:9898
湖北垄上频道,http://171.83.96.76:8004/rtp/239.254.96.184:9184
湖北影视频道,http://171.83.96.76:8004/rtp/239.69.1.204:10866
湖北影视频道,http://171.83.96.76:8004/rtp/239.254.96.182:9172
湖北生活频道,http://171.83.96.76:8004/rtp/239.254.96.181:9166
湖北生活频道,http://171.83.96.76:8004/rtp/239.69.1.205:10872
湖北教育频道,http://171.83.96.76:8004/rtp/239.254.96.180:9160
湖北教育频道,http://171.83.96.76:8004/rtp/239.69.1.206:10878
武汉新闻综合,http://171.83.96.76:8004/rtp/239.69.1.145:10506
武汉电视剧,http://171.83.96.76:8004/rtp/239.69.1.146:10512
武汉电视剧,http://171.83.96.76:8004/rtp/239.254.96.229:9454
武汉科技生活,http://171.83.96.76:8004/rtp/239.69.1.2:9652
武汉科技生活,http://171.83.96.76:8004/rtp/239.69.1.251:11148
武汉文体频道,http://171.83.96.76:8004/rtp/239.69.1.4:9664
武汉文体频道,http://171.83.96.76:8004/rtp/239.69.1.147:10518
武汉教育频道,http://171.83.96.76:8004/rtp/239.69.1.60:9994
阳新综合,http://171.83.96.76:8004/rtp/239.69.1.34:9844
房县综合,http://171.83.96.76:8004/rtp/239.69.1.192:10794
蔡甸综合,http://171.83.96.76:8004/rtp/239.69.1.245:11112
湖北公共新闻,http://171.83.96.76:8001/rtp/239.69.1.40:9880
湖北公共新闻,http://171.83.96.76:8001/rtp/239.254.96.179:9154
湖北经视频道,http://171.83.96.76:8001/rtp/239.69.1.41:9886
湖北经视频道,http://171.83.96.76:8001/rtp/239.254.96.178:9148
湖北综合频道,http://171.83.96.76:8001/rtp/239.254.96.177:9142
湖北综合频道,http://171.83.96.76:8001/rtp/239.254.96.228:9448
湖北综合频道,http://171.83.96.76:8001/rtp/239.69.1.42:9892
湖北垄上频道,http://171.83.96.76:8001/rtp/239.69.1.43:9898
湖北垄上频道,http://171.83.96.76:8001/rtp/239.254.96.184:9184
湖北影视频道,http://171.83.96.76:8001/rtp/239.254.96.182:9172
湖北影视频道,http://171.83.96.76:8001/rtp/239.69.1.204:10866
湖北生活频道,http://171.83.96.76:8001/rtp/239.69.1.205:10872
湖北生活频道,http://171.83.96.76:8001/rtp/239.254.96.181:9166
湖北教育频道,http://171.83.96.76:8001/rtp/239.69.1.206:10878
湖北教育频道,http://171.83.96.76:8001/rtp/239.254.96.180:9160
武汉新闻综合,http://171.83.96.76:8001/rtp/239.69.1.145:10506
武汉电视剧,http://171.83.96.76:8001/rtp/239.254.96.229:9454
武汉电视剧,http://171.83.96.76:8001/rtp/239.69.1.146:10512
武汉科技生活,http://171.83.96.76:8001/rtp/239.69.1.2:9652
武汉科技生活,http://171.83.96.76:8001/rtp/239.69.1.251:11148
武汉文体频道,http://171.83.96.76:8001/rtp/239.69.1.4:9664
武汉文体频道,http://171.83.96.76:8001/rtp/239.69.1.147:10518
武汉教育频道,http://171.83.96.76:8001/rtp/239.69.1.60:9994
阳新综合,http://171.83.96.76:8001/rtp/239.69.1.34:9844
房县综合,http://171.83.96.76:8001/rtp/239.69.1.192:10794
蔡甸综合,http://171.83.96.76:8001/rtp/239.69.1.245:11112

山西,#genre#
山西黄河HD,http://60.223.72.234:8003/rtp/226.0.2.12:8008
山西黄河HD,http://60.223.72.234:8003/rtp/226.0.2.235:9792
山西经济与科技HD,http://60.223.72.234:8003/rtp/226.0.2.13:8016
山西经济与科技HD,http://60.223.72.234:8003/rtp/226.0.2.236:9800
山西影视HD,http://60.223.72.234:8003/rtp/226.0.2.237:9808
山西影视HD,http://60.223.72.234:8003/rtp/226.0.2.14:8024
山西社会与法治HD,http://60.223.72.234:8003/rtp/226.0.2.238:9816
山西社会与法治HD,http://60.223.72.234:8003/rtp/226.0.2.15:8032
山西文体生活HD,http://60.223.72.234:8003/rtp/226.0.2.190:9432
山西文体生活HD,http://60.223.72.234:8003/rtp/226.0.2.16:8040

付费频道,#genre#
风云剧场,http://111.167.17.186:5002/rtp/225.1.2.174:5002$天津联通
怀旧剧场,http://111.167.17.186:5002/rtp/225.1.2.173:5002$天津联通
第一剧场,http://111.167.17.186:5002/rtp/225.1.2.175:5002$天津联通
风云足球,http://111.167.17.186:5002/rtp/225.1.2.168:5002$天津联通
央视台球,http://111.167.17.186:5002/rtp/225.1.2.170:5002$天津联通
高尔夫·网球,http://111.167.17.186:5002/rtp/225.1.2.169:5002$天津联通
风云音乐,http://111.167.17.186:5002/rtp/225.1.2.176:5002$天津联通
央视文化精品,http://111.167.17.186:5002/rtp/225.1.2.177:5002$天津联通
卫生健康,http://111.167.17.186:5002/rtp/225.1.2.165:5002$天津联通
电视指南,http://111.167.17.186:5002/rtp/225.1.2.167:5002$天津联通
兵器科技,http://111.167.17.186:5002/rtp/225.1.2.166:5002$天津联通
女性时尚,http://111.167.17.186:5002/rtp/225.1.2.172:5002$天津联通
世界地理,http://111.167.17.186:5002/rtp/225.1.2.171:5002$天津联通
CHC家庭影院,http://111.167.17.186:5002/rtp/225.1.1.213:5002$天津联通
CHC动作电影,http://111.167.17.186:5002/rtp/225.1.1.215:5002$天津联通
CHC影迷电影,http://111.167.17.186:5002/rtp/225.1.1.214:5002$天津联通
怀旧剧场,http://119.98.123.127:8888/rtp/239.69.1.89:10174$湖北电信
第一剧场,http://119.98.123.127:8888/rtp/239.69.1.74:10084$湖北电信
风云足球,http://119.98.123.127:8888/rtp/239.69.1.81:10126$湖北电信
央视台球,http://119.98.123.127:8888/rtp/239.69.1.98:10224$湖北电信
高尔夫·网球,http://119.98.123.127:8888/rtp/239.69.1.83:10138$湖北电信
风云音乐,http://119.98.123.127:8888/rtp/239.69.1.90:10180$湖北电信
电视指南,http://119.98.123.127:8888/rtp/239.69.1.87:10162$湖北电信
兵器科技,http://119.98.123.127:8888/rtp/239.69.1.79:10114$湖北电信
女性时尚,http://119.98.123.127:8888/rtp/239.69.1.86:10156$湖北电信
世界地理,http://119.98.123.127:8888/rtp/239.69.1.91:10186$湖北电信
CHC家庭影院,http://119.98.123.127:8888/rtp/239.69.1.243:11100$湖北电信
CHC动作电影,http://119.98.123.127:8888/rtp/239.69.1.242:11094$湖北电信
CHC影迷电影,http://119.98.123.127:8888/rtp/239.69.1.241:11088$湖北电信
CHC家庭影院,http://144.0.57.58:7005/rtp/239.21.2.126:5002$山东电信
CHC动作电影,http://144.0.57.58:7005/rtp/239.21.2.128:5002$山东电信
CHC影迷电影,http://144.0.57.58:7005/rtp/239.21.2.127:5002$山东电信

高清频道,#genre#
北京卫视4K,http://123.112.240.132:5555/rtp/239.3.1.118:8001$北京联通
广东卫视4K,http://123.112.240.132:5555/rtp/239.3.1.203:2000$北京联通
深圳卫视4K,http://123.112.240.132:5555/rtp/239.3.1.202:2000$北京联通
山东卫视4K,http://123.112.240.132:5555/rtp/239.3.1.144:3005$北京联通
湖南卫视4K,http://123.112.240.132:5555/rtp/239.3.1.112:3002$北京联通
浙江卫视4K,http://123.112.240.132:5555/rtp/239.3.1.114:3004$北京联通
江苏卫视4K,http://123.112.240.132:5555/rtp/239.3.1.113:3003$北京联通
东方卫视4K,http://123.112.240.132:5555/rtp/239.3.1.119:3006$北京联通
四川卫视4K,http://123.112.240.132:5555/rtp/239.3.1.131:3001$北京联通
北京卫视4K,http://111.167.17.186:5002/rtp/225.1.2.246:5002$天津联通
广东卫视4K,http://111.167.17.186:5002/rtp/225.1.2.206:5002$天津联通
